Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
43917207,09/28/2019 11:11:05 PM,09/29/2019 03:59:58 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/29/2019 08:00:04 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
43920471,09/29/2019 01:48:35 AM,09/29/2019 04:04:30 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/29/2019 08:04:32 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
43921149,09/29/2019 12:13:26 AM,09/29/2019 04:01:19 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/29/2019 08:01:25 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
43921696,09/29/2019 02:02:44 AM,09/29/2019 04:03:39 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/29/2019 08:03:45 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
43944239,10/02/2019 09:49:06 AM,10/02/2019 09:49:06 AM,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,,11238,772 DEAN STREET,DEAN STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",10/02/2019 12:00:00 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
43980137,09/07/2019 11:16:19 PM,09/08/2019 02:06:56 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/08/2019 06:07:04 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
43988137,10/07/2019 02:26:22 PM,10/07/2019 02:26:22 PM,DOB,Department of Buildings,General Construction/Plumbing,Building Permit - None,,11238,772 DEAN STREET,DEAN STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",10/07/2019 12:00:00 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
43990091,10/05/2019 01:09:15 AM,10/05/2019 07:24:35 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/05/2019 11:24:38 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
43991763,10/06/2019 12:59:20 AM,10/06/2019 04:49:44 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/06/2019 08:49:50 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
44085650,10/19/2019 12:46:41 AM,10/19/2019 02:38:03 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/19/2019 06:38:05 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
44155911,10/27/2019 12:38:17 AM,10/27/2019 03:44:58 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,10/27/2019 07:45:02 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
44156079,10/26/2019 11:26:43 PM,10/27/2019 03:49:10 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/27/2019 07:49:19 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
44185036,10/30/2019 02:56:29 AM,10/30/2019 04:27:37 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,10/30/2019 08:27:43 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
44209568,11/03/2019 01:39:16 AM,11/03/2019 08:07:22 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/03/2019 01:07:24 PM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
44216198,11/03/2019 01:52:52 AM,11/03/2019 08:07:49 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/03/2019 01:07:54 PM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
44644193,11/07/2019 10:56:24 PM,11/07/2019 11:18:49 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/08/2019 04:18:50 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
44874365,11/10/2019 01:35:21 AM,11/10/2019 09:55:34 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/10/2019 02:55:36 PM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
44877397,11/10/2019 01:58:27 AM,11/10/2019 09:56:38 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/10/2019 02:56:40 PM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
44891101,11/09/2019 02:30:26 AM,11/09/2019 05:04:34 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/09/2019 10:04:35 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
44991025,11/23/2019 12:33:21 AM,11/23/2019 07:52:12 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/23/2019 12:52:16 PM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
45161546,12/15/2019 12:39:28 AM,12/15/2019 05:16:47 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Talking,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/15/2019 10:16:50 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
45214555,12/21/2019 12:47:12 AM,12/22/2019 05:35:11 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/22/2019 10:35:15 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
45215990,12/22/2019 01:29:55 AM,12/22/2019 05:52:03 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/22/2019 10:52:06 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
45312026,01/05/2020 01:14:46 AM,01/05/2020 03:06:21 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/05/2020 08:06:27 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
45312821,01/05/2020 12:39:05 AM,01/05/2020 03:06:04 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/05/2020 08:06:05 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
45368664,01/12/2020 01:01:05 AM,01/12/2020 05:30:22 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,01/12/2020 10:30:28 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
45469126,01/26/2020 12:26:18 AM,01/26/2020 02:59:25 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/26/2020 07:59:29 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
45473320,01/26/2020 12:36:51 AM,01/26/2020 02:58:59 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,01/26/2020 07:59:01 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
45515467,02/01/2020 12:23:02 AM,02/01/2020 07:27:48 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,02/01/2020 12:27:50 PM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
45520321,01/31/2020 10:18:09 PM,02/01/2020 07:26:29 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,02/01/2020 12:26:31 PM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
45573860,02/09/2020 12:45:44 AM,02/09/2020 06:52:43 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,02/09/2020 11:52:44 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
45675427,02/22/2020 11:55:09 PM,02/23/2020 01:45:03 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,02/23/2020 06:45:06 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
45719972,02/29/2020 01:01:56 AM,02/29/2020 05:58:12 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,02/29/2020 10:58:19 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
46540877,06/19/2020 04:14:15 PM,06/23/2020 12:02:37 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,Street,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,,BROOKLYN,DEAN STREET,,Closed,,The Department of Parks and Recreation has determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.,06/23/2020 04:02:39 PM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
22492890,01/10/2012 11:01:00 AM,01/10/2012 12:00:00 PM,DSNY,BCC - Brooklyn North,Derelict Vehicles,14 Derelict Vehicles,Street,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Pending,,The Department of Sanitation removed the items.,01/10/2012 11:01:00 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,PHONE,Unspecified,BROOKLYN,,,,,,,,,,
41524648,01/26/2019 11:54:45 PM,01/27/2019 01:41:59 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/27/2019 07:54:45 AM,The Police Department responded to the complaint and took action to fix the condition.,01/27/2019 01:41:59 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
41855212,03/02/2019 11:39:38 PM,03/03/2019 01:55:26 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/03/2019 07:39:38 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/03/2019 01:55:26 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
42022162,03/23/2019 12:20:45 AM,03/23/2019 03:27:48 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11238,772 DEAN STREET,DEAN STREET,UNDERHILL AVENUE,WASHINGTON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,03/23/2019 08:20:45 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,03/23/2019 03:27:48 AM,08 BROOKLYN,3011390014,BROOKLYN,994076,186829,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6794737,-73.9645739,"(40.6794737, -73.9645739)"
